Date,Parameters,Age_Group
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",2
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",3
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",4
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",5
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
05.07.2019,"High, Low",6
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",1
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",2
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",3
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",4
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",5
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
06.07.2019,"High, High",6
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",1
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",2
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",3
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",4
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",5
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
07.07.2019,"High, Low",6
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",1
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
08.07.2019,"High, High",2
